Timestamp	Date	Time	Traffic_Volume	Average_Speed_MPH	Congestion_Level
2022-10-05 3:00:00	2022-10-05	3:00:00	84	63.1	Low
2022-10-05 3:15:00	2022-10-05	3:15:00	130	50.7	Medium
2022-10-05 3:30:00	2022-10-05	3:30:00	108	51.2	Low
2022-10-05 3:45:00	2022-10-05	3:45:00	128	43.5	Medium
2022-10-05 4:00:00	2022-10-05	4:00:00	76	60.3	Low
2022-10-05 4:15:00	2022-10-05	4:15:00	91	50.3	Low
2022-10-05 4:30:00	2022-10-05	4:30:00	100	50.3	Low
2022-10-05 4:45:00	2022-10-05	4:45:00	100	52.3	Low
2022-10-05 5:00:00	2022-10-05	5:00:00	103	57.2	Low
2022-10-05 5:15:00	2022-10-05	5:15:00	119	53.4	Low
2022-10-05 5:30:00	2022-10-05	5:30:00	94	53.6	Low
2022-10-05 5:45:00	2022-10-05	5:45:00	107	53.4	Low
2022-10-05 6:00:00	2022-10-05	6:00:00	139	47	Medium
2022-10-05 6:15:00	2022-10-05	6:15:00	145	48.5	Medium
2022-10-05 6:30:00	2022-10-05	6:30:00	148	48	Medium
2022-10-05 6:45:00	2022-10-05	6:45:00	120	53.9	Medium
2022-10-05 7:00:00	2022-10-05	7:00:00	151	50.3	Medium
2022-10-05 7:15:00	2022-10-05	7:15:00	194	43.8	Medium
2022-10-05 7:30:00	2022-10-05	7:30:00	179	43	Medium
2022-10-05 7:45:00	2022-10-05	7:45:00	163	48.2	Medium
2022-10-05 8:00:00	2022-10-05	8:00:00	235	37.3	High
2022-10-05 8:15:00	2022-10-05	8:15:00	214	36.8	Medium
2022-10-05 8:30:00	2022-10-05	8:30:00	230	37	High
2022-10-05 8:45:00	2022-10-05	8:45:00	213	40.4	Medium
2022-10-05 9:00:00	2022-10-05	9:00:00	270	36.2	High
2022-10-05 9:15:00	2022-10-05	9:15:00	266	33.4	High
2022-10-05 9:30:00	2022-10-05	9:30:00	236	33.8	High
2022-10-05 9:45:00	2022-10-05	9:45:00	254	35.5	High
2022-10-05 10:00:00	2022-10-05	10:00:00	259	35.1	High
2022-10-05 10:15:00	2022-10-05	10:15:00	270	34.1	High
2022-10-05 10:30:00	2022-10-05	10:30:00	235	40.3	High
2022-10-05 10:45:00	2022-10-05	10:45:00	260	37.7	High
2022-10-05 11:00:00	2022-10-05	11:00:00	255	33.5	High
2022-10-05 11:15:00	2022-10-05	11:15:00	213	38.3	Medium
2022-10-05 11:30:00	2022-10-05	11:30:00	222	36	High
2022-10-05 11:45:00	2022-10-05	11:45:00	209	42.7	Medium
2022-10-05 12:00:00	2022-10-05	12:00:00	208	45.1	Medium
2022-10-05 12:15:00	2022-10-05	12:15:00	223	38	High
2022-10-05 12:30:00	2022-10-05	12:30:00	235	36.9	High
2022-10-05 12:45:00	2022-10-05	12:45:00	213	44.6	Medium
2022-10-05 13:00:00	2022-10-05	13:00:00	199	43.3	Medium
2022-10-05 13:15:00	2022-10-05	13:15:00	154	48.3	Medium
2022-10-05 13:30:00	2022-10-05	13:30:00	149	44	Medium
2022-10-05 13:45:00	2022-10-05	13:45:00	174	46.7	Medium
2022-10-05 14:00:00	2022-10-05	14:00:00	143	45.5	Medium
2022-10-05 14:15:00	2022-10-05	14:15:00	137	45.6	Medium
2022-10-05 14:30:00	2022-10-05	14:30:00	106	51.6	Low
2022-10-05 14:45:00	2022-10-05	14:45:00	136	47.4	Medium
2022-10-05 15:00:00	2022-10-05	15:00:00	90	53.8	Low
2022-10-05 15:15:00	2022-10-05	15:15:00	120	46.7	Medium
2022-10-05 15:30:00	2022-10-05	15:30:00	115	54.5	Low
2022-10-05 15:45:00	2022-10-05	15:45:00	95	57.3	Low
2022-10-05 16:00:00	2022-10-05	16:00:00	92	48.4	Low
2022-10-05 16:15:00	2022-10-05	16:15:00	84	58.1	Low
2022-10-05 16:30:00	2022-10-05	16:30:00	99	51	Low
2022-10-05 16:45:00	2022-10-05	16:45:00	114	54.3	Low
2022-10-05 17:00:00	2022-10-05	17:00:00	95	53.7	Low
2022-10-05 17:15:00	2022-10-05	17:15:00	117	51.4	Low
2022-10-05 17:30:00	2022-10-05	17:30:00	102	52.5	Low
2022-10-05 17:45:00	2022-10-05	17:45:00	98	57.2	Low
2022-10-05 18:00:00	2022-10-05	18:00:00	135	45.5	Medium
2022-10-05 18:15:00	2022-10-05	18:15:00	121	52.7	Medium
2022-10-05 18:30:00	2022-10-05	18:30:00	129	53.3	Medium
2022-10-05 18:45:00	2022-10-05	18:45:00	119	53.3	Low
2022-10-05 19:00:00	2022-10-05	19:00:00	204	48.2	Medium
2022-10-05 19:15:00	2022-10-05	19:15:00	175	43	Medium
2022-10-05 19:30:00	2022-10-05	19:30:00	164	48.7	Medium
2022-10-05 19:45:00	2022-10-05	19:45:00	178	43.9	Medium
2022-10-05 20:00:00	2022-10-05	20:00:00	210	44.2	Medium
2022-10-05 20:15:00	2022-10-05	20:15:00	209	40.6	Medium
2022-10-05 20:30:00	2022-10-05	20:30:00	221	38.1	High
2022-10-05 20:45:00	2022-10-05	20:45:00	223	42.9	High
2022-10-05 21:00:00	2022-10-05	21:00:00	231	36.6	High
2022-10-05 21:15:00	2022-10-05	21:15:00	231	33.8	High
2022-10-05 21:30:00	2022-10-05	21:30:00	235	36	High
2022-10-05 21:45:00	2022-10-05	21:45:00	205	42.9	Medium
2022-10-05 22:00:00	2022-10-05	22:00:00	227	42.7	High
2022-10-05 22:15:00	2022-10-05	22:15:00	270	33.8	High
2022-10-05 22:30:00	2022-10-05	22:30:00	274	37	High
2022-10-05 22:45:00	2022-10-05	22:45:00	246	32.2	High
2022-10-05 23:00:00	2022-10-05	23:00:00	248	34.7	High
2022-10-05 23:15:00	2022-10-05	23:15:00	244	35.7	High
2022-10-05 23:30:00	2022-10-05	23:30:00	286	31.3	High
2022-10-05 23:45:00	2022-10-05	23:45:00	256	35.4	High
2022-10-06 0:00:00	2022-10-06	0:00:00	210	42.6	Medium
2022-10-06 0:15:00	2022-10-06	0:15:00	198	40.6	Medium
2022-10-06 0:30:00	2022-10-06	0:30:00	188	43.5	Medium
2022-10-06 0:45:00	2022-10-06	0:45:00	215	39.8	Medium
2022-10-06 1:00:00	2022-10-06	1:00:00	163	43.2	Medium
2022-10-06 1:15:00	2022-10-06	1:15:00	153	46.8	Medium
2022-10-06 1:30:00	2022-10-06	1:30:00	165	45.3	Medium
2022-10-06 1:45:00	2022-10-06	1:45:00	158	46.1	Medium
2022-10-06 2:00:00	2022-10-06	2:00:00	162	46.2	Medium
2022-10-06 2:15:00	2022-10-06	2:15:00	150	47.7	Medium
2022-10-06 2:30:00	2022-10-06	2:30:00	137	47.7	Medium
2022-10-06 2:45:00	2022-10-06	2:45:00	159	50.3	Medium
2022-10-06 3:00:00	2022-10-06	3:00:00	111	48.5	Low
2022-10-06 3:15:00	2022-10-06	3:15:00	97	51.5	Low
2022-10-06 3:30:00	2022-10-06	3:30:00	132	57.9	Medium
2022-10-06 3:45:00	2022-10-06	3:45:00	118	48.1	Low
2022-10-06 4:00:00	2022-10-06	4:00:00	84	51.1	Low
2022-10-06 4:15:00	2022-10-06	4:15:00	97	55.9	Low
2022-10-06 4:30:00	2022-10-06	4:30:00	86	48.7	Low
2022-10-06 4:45:00	2022-10-06	4:45:00	79	55.1	Low
2022-10-06 5:00:00	2022-10-06	5:00:00	123	57.1	Medium
2022-10-06 5:15:00	2022-10-06	5:15:00	138	44.3	Medium
2022-10-06 5:30:00	2022-10-06	5:30:00	89	48.7	Low
2022-10-06 5:45:00	2022-10-06	5:45:00	118	46.7	Low
2022-10-06 6:00:00	2022-10-06	6:00:00	127	52.9	Medium
2022-10-06 6:15:00	2022-10-06	6:15:00	130	53.2	Medium
2022-10-06 6:30:00	2022-10-06	6:30:00	128	48.5	Medium
2022-10-06 6:45:00	2022-10-06	6:45:00	124	52.6	Medium
2022-10-06 7:00:00	2022-10-06	7:00:00	175	48.8	Medium
2022-10-06 7:15:00	2022-10-06	7:15:00	162	51.5	Medium
2022-10-06 7:30:00	2022-10-06	7:30:00	179	43.4	Medium
2022-10-06 7:45:00	2022-10-06	7:45:00	174	37.8	Medium
2022-10-06 8:00:00	2022-10-06	8:00:00	208	38.3	Medium
2022-10-06 8:15:00	2022-10-06	8:15:00	198	40.6	Medium
2022-10-06 8:30:00	2022-10-06	8:30:00	203	40.5	Medium
2022-10-06 8:45:00	2022-10-06	8:45:00	223	38.4	High
2022-10-06 9:00:00	2022-10-06	9:00:00	247	39.5	High
2022-10-06 9:15:00	2022-10-06	9:15:00	225	42.6	High
2022-10-06 9:30:00	2022-10-06	9:30:00	241	36.4	High
2022-10-06 9:45:00	2022-10-06	9:45:00	251	39	High
2022-10-06 10:00:00	2022-10-06	10:00:00	224	39.9	High
2022-10-06 10:15:00	2022-10-06	10:15:00	258	35.1	High
2022-10-06 10:30:00	2022-10-06	10:30:00	240	39.7	High
2022-10-06 10:45:00	2022-10-06	10:45:00	258	35.1	High
2022-10-06 11:00:00	2022-10-06	11:00:00	228	44.6	High
2022-10-06 11:15:00	2022-10-06	11:15:00	212	36	Medium
2022-10-06 11:30:00	2022-10-06	11:30:00	215	38.4	Medium
2022-10-06 11:45:00	2022-10-06	11:45:00	240	36.6	High
2022-10-06 12:00:00	2022-10-06	12:00:00	216	41.1	Medium
2022-10-06 12:15:00	2022-10-06	12:15:00	198	45.7	Medium
2022-10-06 12:30:00	2022-10-06	12:30:00	222	39	High
2022-10-06 12:45:00	2022-10-06	12:45:00	187	38.9	Medium
2022-10-06 13:00:00	2022-10-06	13:00:00	174	47.2	Medium
2022-10-06 13:15:00	2022-10-06	13:15:00	156	49.1	Medium
2022-10-06 13:30:00	2022-10-06	13:30:00	165	39.9	Medium
2022-10-06 13:45:00	2022-10-06	13:45:00	175	44.6	Medium
2022-10-06 14:00:00	2022-10-06	14:00:00	124	45.8	Medium
2022-10-06 14:15:00	2022-10-06	14:15:00	131	47.7	Medium
2022-10-06 14:30:00	2022-10-06	14:30:00	152	44.6	Medium
2022-10-06 14:45:00	2022-10-06	14:45:00	128	52.5	Medium
2022-10-06 15:00:00	2022-10-06	15:00:00	122	51.1	Medium
2022-10-06 15:15:00	2022-10-06	15:15:00	93	50.3	Low
2022-10-06 15:30:00	2022-10-06	15:30:00	117	54	Low
2022-10-06 15:45:00	2022-10-06	15:45:00	131	45.4	Medium
2022-10-06 16:00:00	2022-10-06	16:00:00	62	58.8	Low
2022-10-06 16:15:00	2022-10-06	16:15:00	88	52.3	Low
2022-10-06 16:30:00	2022-10-06	16:30:00	108	51.3	Low
2022-10-06 16:45:00	2022-10-06	16:45:00	96	55.3	Low
2022-10-06 17:00:00	2022-10-06	17:00:00	115	53.1	Low
2022-10-06 17:15:00	2022-10-06	17:15:00	100	57.3	Low
2022-10-06 17:30:00	2022-10-06	17:30:00	111	51.8	Low
2022-10-06 17:45:00	2022-10-06	17:45:00	107	53.4	Low
2022-10-06 18:00:00	2022-10-06	18:00:00	155	45.6	Medium
2022-10-06 18:15:00	2022-10-06	18:15:00	141	49.1	Medium
2022-10-06 18:30:00	2022-10-06	18:30:00	142	49.8	Medium
2022-10-06 18:45:00	2022-10-06	18:45:00	131	49.4	Medium
2022-10-06 19:00:00	2022-10-06	19:00:00	167	40.1	Medium
2022-10-06 19:15:00	2022-10-06	19:15:00	168	46.4	Medium
2022-10-06 19:30:00	2022-10-06	19:30:00	180	45.1	Medium
2022-10-06 19:45:00	2022-10-06	19:45:00	168	43.4	Medium
2022-10-06 20:00:00	2022-10-06	20:00:00	216	35.9	Medium
2022-10-06 20:15:00	2022-10-06	20:15:00	243	41.1	High
2022-10-06 20:30:00	2022-10-06	20:30:00	225	40.2	High
2022-10-06 20:45:00	2022-10-06	20:45:00	207	40.2	Medium
2022-10-06 21:00:00	2022-10-06	21:00:00	257	31.6	High
2022-10-06 21:15:00	2022-10-06	21:15:00	233	35.4	High
2022-10-06 21:30:00	2022-10-06	21:30:00	209	44.5	Medium
2022-10-06 21:45:00	2022-10-06	21:45:00	224	39.3	High
2022-10-06 22:00:00	2022-10-06	22:00:00	221	37.6	High
2022-10-06 22:15:00	2022-10-06	22:15:00	244	38.1	High
2022-10-06 22:30:00	2022-10-06	22:30:00	250	33.4	High
2022-10-06 22:45:00	2022-10-06	22:45:00	275	37.4	High
2022-10-06 23:00:00	2022-10-06	23:00:00	244	40.6	High
2022-10-06 23:15:00	2022-10-06	23:15:00	236	36.1	High
2022-10-06 23:30:00	2022-10-06	23:30:00	252	33.7	High
2022-10-06 23:45:00	2022-10-06	23:45:00	206	33.1	Medium
2022-10-07 0:00:00	2022-10-07	0:00:00	216	35.4	Medium
2022-10-07 0:15:00	2022-10-07	0:15:00	224	34.8	High
2022-10-07 0:30:00	2022-10-07	0:30:00	190	43.2	Medium
2022-10-07 0:45:00	2022-10-07	0:45:00	229	37.3	High
2022-10-07 1:00:00	2022-10-07	1:00:00	180	40	Medium
2022-10-07 1:15:00	2022-10-07	1:15:00	168	44.6	Medium
2022-10-07 1:30:00	2022-10-07	1:30:00	184	45	Medium
2022-10-07 1:45:00	2022-10-07	1:45:00	209	42.2	Medium
2022-10-07 2:00:00	2022-10-07	2:00:00	140	43	Medium
2022-10-07 2:15:00	2022-10-07	2:15:00	141	48.2	Medium
2022-10-07 2:30:00	2022-10-07	2:30:00	130	45.7	Medium
2022-10-07 2:45:00	2022-10-07	2:45:00	124	53.2	Medium
2022-10-07 3:00:00	2022-10-07	3:00:00	122	53.1	Medium
2022-10-07 3:15:00	2022-10-07	3:15:00	97	51	Low
2022-10-07 3:30:00	2022-10-07	3:30:00	111	49.8	Low
2022-10-07 3:45:00	2022-10-07	3:45:00	102	51.7	Low
2022-10-07 4:00:00	2022-10-07	4:00:00	107	45.8	Low
2022-10-07 4:15:00	2022-10-07	4:15:00	105	53.8	Low
2022-10-07 4:30:00	2022-10-07	4:30:00	115	50.8	Low
2022-10-07 4:45:00	2022-10-07	4:45:00	92	57.2	Low
2022-10-07 5:00:00	2022-10-07	5:00:00	105	49.5	Low
2022-10-07 5:15:00	2022-10-07	5:15:00	95	52.1	Low
2022-10-07 5:30:00	2022-10-07	5:30:00	103	48.5	Low
2022-10-07 5:45:00	2022-10-07	5:45:00	115	48.6	Low
2022-10-07 6:00:00	2022-10-07	6:00:00	148	44.2	Medium
2022-10-07 6:15:00	2022-10-07	6:15:00	123	53.6	Medium
2022-10-07 6:30:00	2022-10-07	6:30:00	150	45.4	Medium
2022-10-07 6:45:00	2022-10-07	6:45:00	157	47.1	Medium
2022-10-07 7:00:00	2022-10-07	7:00:00	181	42.7	Medium
2022-10-07 7:15:00	2022-10-07	7:15:00	203	37.5	Medium
2022-10-07 7:30:00	2022-10-07	7:30:00	163	45.5	Medium
2022-10-07 7:45:00	2022-10-07	7:45:00	156	48.6	Medium
2022-10-07 8:00:00	2022-10-07	8:00:00	185	39.8	Medium
2022-10-07 8:15:00	2022-10-07	8:15:00	234	40.1	High
2022-10-07 8:30:00	2022-10-07	8:30:00	222	36.6	High
2022-10-07 8:45:00	2022-10-07	8:45:00	211	38.9	Medium
2022-10-07 9:00:00	2022-10-07	9:00:00	244	38.1	High
2022-10-07 9:15:00	2022-10-07	9:15:00	223	37	High
2022-10-07 9:30:00	2022-10-07	9:30:00	276	32.9	High
2022-10-07 9:45:00	2022-10-07	9:45:00	241	35.9	High
2022-10-07 10:00:00	2022-10-07	10:00:00	251	36.1	High
2022-10-07 10:15:00	2022-10-07	10:15:00	260	27.5	High
2022-10-07 10:30:00	2022-10-07	10:30:00	257	29.5	High
2022-10-07 10:45:00	2022-10-07	10:45:00	253	37.3	High
2022-10-07 11:00:00	2022-10-07	11:00:00	228	41.5	High
2022-10-07 11:15:00	2022-10-07	11:15:00	247	33.5	High
2022-10-07 11:30:00	2022-10-07	11:30:00	268	33	High
2022-10-07 11:45:00	2022-10-07	11:45:00	260	35.6	High
2022-10-07 12:00:00	2022-10-07	12:00:00	236	39.5	High
2022-10-07 12:15:00	2022-10-07	12:15:00	204	35.1	Medium
2022-10-07 12:30:00	2022-10-07	12:30:00	197	39.4	Medium
2022-10-07 12:45:00	2022-10-07	12:45:00	210	39.5	Medium
2022-10-07 13:00:00	2022-10-07	13:00:00	175	46.7	Medium
2022-10-07 13:15:00	2022-10-07	13:15:00	191	50.2	Medium
2022-10-07 13:30:00	2022-10-07	13:30:00	149	46.9	Medium
2022-10-07 13:45:00	2022-10-07	13:45:00	197	37.8	Medium
2022-10-07 14:00:00	2022-10-07	14:00:00	135	50.5	Medium
2022-10-07 14:15:00	2022-10-07	14:15:00	131	53.7	Medium
2022-10-07 14:30:00	2022-10-07	14:30:00	122	51.1	Medium
2022-10-07 14:45:00	2022-10-07	14:45:00	112	49.2	Low
2022-10-07 15:00:00	2022-10-07	15:00:00	122	53.6	Medium
2022-10-07 15:15:00	2022-10-07	15:15:00	111	54	Low
2022-10-07 15:30:00	2022-10-07	15:30:00	90	51.4	Low
2022-10-07 15:45:00	2022-10-07	15:45:00	90	55.6	Low
2022-10-07 16:00:00	2022-10-07	16:00:00	94	57	Low
2022-10-07 16:15:00	2022-10-07	16:15:00	125	54	Medium
2022-10-07 16:30:00	2022-10-07	16:30:00	96	53.6	Low
2022-10-07 16:45:00	2022-10-07	16:45:00	77	54.9	Low
2022-10-07 17:00:00	2022-10-07	17:00:00	106	56.3	Low
2022-10-07 17:15:00	2022-10-07	17:15:00	105	49.1	Low
2022-10-07 17:30:00	2022-10-07	17:30:00	69	58.3	Low
2022-10-07 17:45:00	2022-10-07	17:45:00	109	48.2	Low
2022-10-07 18:00:00	2022-10-07	18:00:00	134	52.6	Medium
2022-10-07 18:15:00	2022-10-07	18:15:00	147	47.1	Medium
2022-10-07 18:30:00	2022-10-07	18:30:00	165	49.6	Medium
2022-10-07 18:45:00	2022-10-07	18:45:00	154	48.5	Medium
2022-10-07 19:00:00	2022-10-07	19:00:00	170	41.5	Medium
2022-10-07 19:15:00	2022-10-07	19:15:00	158	50.8	Medium
2022-10-07 19:30:00	2022-10-07	19:30:00	213	44.8	Medium
2022-10-07 19:45:00	2022-10-07	19:45:00	175	47.2	Medium
2022-10-07 20:00:00	2022-10-07	20:00:00	212	38	Medium
2022-10-07 20:15:00	2022-10-07	20:15:00	212	39.3	Medium
2022-10-07 20:30:00	2022-10-07	20:30:00	215	40.4	Medium
2022-10-07 20:45:00	2022-10-07	20:45:00	210	38.4	Medium
2022-10-07 21:00:00	2022-10-07	21:00:00	231	43.1	High
2022-10-07 21:15:00	2022-10-07	21:15:00	231	38.5	High
2022-10-07 21:30:00	2022-10-07	21:30:00	239	29	High
2022-10-07 21:45:00	2022-10-07	21:45:00	231	39.1	High
2022-10-07 22:00:00	2022-10-07	22:00:00	239	36.1	High
2022-10-07 22:15:00	2022-10-07	22:15:00	251	35.5	High
2022-10-07 22:30:00	2022-10-07	22:30:00	246	35.2	High
2022-10-07 22:45:00	2022-10-07	22:45:00	272	35.7	High
2022-10-07 23:00:00	2022-10-07	23:00:00	200	45	Medium
2022-10-07 23:15:00	2022-10-07	23:15:00	256	36	High
2022-10-07 23:30:00	2022-10-07	23:30:00	258	33.9	High
2022-10-07 23:45:00	2022-10-07	23:45:00	208	40.6	Medium
2022-10-08 0:00:00	2022-10-08	0:00:00	122	50.8	Medium
2022-10-08 0:15:00	2022-10-08	0:15:00	121	48.5	Medium
2022-10-08 0:30:00	2022-10-08	0:30:00	106	54.4	Low
2022-10-08 0:45:00	2022-10-08	0:45:00	115	53	Low
2022-10-08 1:00:00	2022-10-08	1:00:00	88	59.4	Low
2022-10-08 1:15:00	2022-10-08	1:15:00	131	53.5	Medium
2022-10-08 1:30:00	2022-10-08	1:30:00	119	49.1	Low
2022-10-08 1:45:00	2022-10-08	1:45:00	124	53	Medium
2022-10-08 2:00:00	2022-10-08	2:00:00	93	51.3	Low
2022-10-08 2:15:00	2022-10-08	2:15:00	65	59.5	Low
2022-10-08 2:30:00	2022-10-08	2:30:00	74	54.8	Low
2022-10-08 2:45:00	2022-10-08	2:45:00	89	51.5	Low
2022-10-08 3:00:00	2022-10-08	3:00:00	47	60.4	Low
2022-10-08 3:15:00	2022-10-08	3:15:00	76	48.1	Low
2022-10-08 3:30:00	2022-10-08	3:30:00	62	52.5	Low
2022-10-08 3:45:00	2022-10-08	3:45:00	60	57.5	Low
2022-10-08 4:00:00	2022-10-08	4:00:00	70	57.1	Low
2022-10-08 4:15:00	2022-10-08	4:15:00	66	56.2	Low
2022-10-08 4:30:00	2022-10-08	4:30:00	54	54	Low
2022-10-08 4:45:00	2022-10-08	4:45:00	77	53.6	Low
2022-10-08 5:00:00	2022-10-08	5:00:00	49	60.5	Low
2022-10-08 5:15:00	2022-10-08	5:15:00	75	58	Low
2022-10-08 5:30:00	2022-10-08	5:30:00	74	56.3	Low
2022-10-08 5:45:00	2022-10-08	5:45:00	61	61.4	Low
2022-10-08 6:00:00	2022-10-08	6:00:00	87	56	Low
2022-10-08 6:15:00	2022-10-08	6:15:00	63	55.4	Low
2022-10-08 6:30:00	2022-10-08	6:30:00	96	53	Low
2022-10-08 6:45:00	2022-10-08	6:45:00	79	51.6	Low
2022-10-08 7:00:00	2022-10-08	7:00:00	97	53.4	Low
2022-10-08 7:15:00	2022-10-08	7:15:00	120	54.3	Medium
2022-10-08 7:30:00	2022-10-08	7:30:00	94	56.1	Low
2022-10-08 7:45:00	2022-10-08	7:45:00	83	59.5	Low
2022-10-08 8:00:00	2022-10-08	8:00:00	104	52	Low
2022-10-08 8:15:00	2022-10-08	8:15:00	136	53.2	Medium
2022-10-08 8:30:00	2022-10-08	8:30:00	108	51.8	Low
2022-10-08 8:45:00	2022-10-08	8:45:00	153	51.6	Medium
2022-10-08 9:00:00	2022-10-08	9:00:00	112	51.9	Low
2022-10-08 9:15:00	2022-10-08	9:15:00	169	47.4	Medium
2022-10-08 9:30:00	2022-10-08	9:30:00	147	52.3	Medium
2022-10-08 9:45:00	2022-10-08	9:45:00	142	47.9	Medium
2022-10-08 10:00:00	2022-10-08	10:00:00	141	49.2	Medium
2022-10-08 10:15:00	2022-10-08	10:15:00	155	50.8	Medium
2022-10-08 10:30:00	2022-10-08	10:30:00	149	47.2	Medium
2022-10-08 10:45:00	2022-10-08	10:45:00	166	41.7	Medium
2022-10-08 11:00:00	2022-10-08	11:00:00	145	54.5	Medium
2022-10-08 11:15:00	2022-10-08	11:15:00	146	46.6	Medium
2022-10-08 11:30:00	2022-10-08	11:30:00	138	49.4	Medium
2022-10-08 11:45:00	2022-10-08	11:45:00	143	51.8	Medium
2022-10-08 12:00:00	2022-10-08	12:00:00	132	47.8	Medium
2022-10-08 12:15:00	2022-10-08	12:15:00	101	50.2	Low
2022-10-08 12:30:00	2022-10-08	12:30:00	107	53.3	Low
2022-10-08 12:45:00	2022-10-08	12:45:00	138	43.5	Medium
2022-10-08 13:00:00	2022-10-08	13:00:00	107	51.7	Low
2022-10-08 13:15:00	2022-10-08	13:15:00	102	53.8	Low
2022-10-08 13:30:00	2022-10-08	13:30:00	105	51.9	Low
2022-10-08 13:45:00	2022-10-08	13:45:00	110	47.5	Low
2022-10-08 14:00:00	2022-10-08	14:00:00	74	61.1	Low
2022-10-08 14:15:00	2022-10-08	14:15:00	70	57.1	Low
2022-10-08 14:30:00	2022-10-08	14:30:00	85	59.4	Low
2022-10-08 14:45:00	2022-10-08	14:45:00	67	56.4	Low
2022-10-08 15:00:00	2022-10-08	15:00:00	72	54	Low
2022-10-08 15:15:00	2022-10-08	15:15:00	40	61.1	Low
2022-10-08 15:30:00	2022-10-08	15:30:00	81	54.9	Low
2022-10-08 15:45:00	2022-10-08	15:45:00	73	53	Low
2022-10-08 16:00:00	2022-10-08	16:00:00	63	62.1	Low
2022-10-08 16:15:00	2022-10-08	16:15:00	74	54.5	Low
2022-10-08 16:30:00	2022-10-08	16:30:00	84	49.7	Low
2022-10-08 16:45:00	2022-10-08	16:45:00	75	60.2	Low
2022-10-08 17:00:00	2022-10-08	17:00:00	38	59.1	Low
2022-10-08 17:15:00	2022-10-08	17:15:00	46	57.8	Low
2022-10-08 17:30:00	2022-10-08	17:30:00	56	53.2	Low
2022-10-08 17:45:00	2022-10-08	17:45:00	66	62.5	Low
2022-10-08 18:00:00	2022-10-08	18:00:00	90	50.6	Low
2022-10-08 18:15:00	2022-10-08	18:15:00	71	56.9	Low
2022-10-08 18:30:00	2022-10-08	18:30:00	85	57.8	Low
2022-10-08 18:45:00	2022-10-08	18:45:00	71	58	Low
2022-10-08 19:00:00	2022-10-08	19:00:00	95	53.7	Low
2022-10-08 19:15:00	2022-10-08	19:15:00	83	50.2	Low
2022-10-08 19:30:00	2022-10-08	19:30:00	91	52	Low
2022-10-08 19:45:00	2022-10-08	19:45:00	84	55.8	Low
2022-10-08 20:00:00	2022-10-08	20:00:00	112	49.6	Low
2022-10-08 20:15:00	2022-10-08	20:15:00	143	48.9	Medium
2022-10-08 20:30:00	2022-10-08	20:30:00	113	53.9	Low
2022-10-08 20:45:00	2022-10-08	20:45:00	166	48.5	Medium
2022-10-08 21:00:00	2022-10-08	21:00:00	151	43.7	Medium
2022-10-08 21:15:00	2022-10-08	21:15:00	146	54.6	Medium
2022-10-08 21:30:00	2022-10-08	21:30:00	131	52	Medium
2022-10-08 21:45:00	2022-10-08	21:45:00	154	47	Medium
2022-10-08 22:00:00	2022-10-08	22:00:00	141	51.8	Medium
2022-10-08 22:15:00	2022-10-08	22:15:00	151	54.5	Medium
2022-10-08 22:30:00	2022-10-08	22:30:00	188	38.8	Medium
2022-10-08 22:45:00	2022-10-08	22:45:00	148	47.1	Medium
2022-10-08 23:00:00	2022-10-08	23:00:00	161	39.1	Medium
2022-10-08 23:15:00	2022-10-08	23:15:00	133	50.1	Medium
2022-10-08 23:30:00	2022-10-08	23:30:00	143	49.4	Medium
2022-10-08 23:45:00	2022-10-08	23:45:00	170	45	Medium
2022-10-09 0:00:00	2022-10-09	0:00:00	118	49.3	Low
2022-10-09 0:15:00	2022-10-09	0:15:00	154	40.9	Medium
2022-10-09 0:30:00	2022-10-09	0:30:00	138	50	Medium
2022-10-09 0:45:00	2022-10-09	0:45:00	119	55.5	Low
2022-10-09 1:00:00	2022-10-09	1:00:00	114	49.9	Low
2022-10-09 1:15:00	2022-10-09	1:15:00	119	52.4	Low
2022-10-09 1:30:00	2022-10-09	1:30:00	114	47	Low
2022-10-09 1:45:00	2022-10-09	1:45:00	81	56.9	Low
2022-10-09 2:00:00	2022-10-09	2:00:00	71	55.5	Low
2022-10-09 2:15:00	2022-10-09	2:15:00	78	53.6	Low
2022-10-09 2:30:00	2022-10-09	2:30:00	81	53.3	Low
2022-10-09 2:45:00	2022-10-09	2:45:00	91	53.2	Low
2022-10-09 3:00:00	2022-10-09	3:00:00	68	58.2	Low
2022-10-09 3:15:00	2022-10-09	3:15:00	45	55.8	Low
2022-10-09 3:30:00	2022-10-09	3:30:00	71	55.5	Low
2022-10-09 3:45:00	2022-10-09	3:45:00	75	56.1	Low
2022-10-09 4:00:00	2022-10-09	4:00:00	68	53.8	Low
2022-10-09 4:15:00	2022-10-09	4:15:00	76	61.5	Low
2022-10-09 4:30:00	2022-10-09	4:30:00	72	54	Low
2022-10-09 4:45:00	2022-10-09	4:45:00	66	55.3	Low
2022-10-09 5:00:00	2022-10-09	5:00:00	64	54.6	Low
2022-10-09 5:15:00	2022-10-09	5:15:00	41	65.6	Low
2022-10-09 5:30:00	2022-10-09	5:30:00	72	58.3	Low
2022-10-09 5:45:00	2022-10-09	5:45:00	69	54.1	Low
2022-10-09 6:00:00	2022-10-09	6:00:00	86	58.3	Low
2022-10-09 6:15:00	2022-10-09	6:15:00	63	58.3	Low
